experiment,seed,fold,sample_index,prediction,positive_class,top_contributions,expected_value
boosting_suite_catboost_baseline,42,-1,204,0.9982402022550599,1,"[('mean_area', 0.07782529039595573), ('worst_perimeter', 0.07722873779693683), ('mean_concave_points', 0.05276588221701948), ('worst_area', 0.031033509510801156), ('worst_texture', 0.02761914494727711), ('area_error', 0.02145048355031245), ('mean_symmetry', 0.0186837578165038), ('mean_texture', 0.018354486114924087), ('worst_symmetry', 0.014613840124279354), ('mean_smoothness', 0.007141796383482426)]",0.6515232733975675
boosting_suite_catboost_baseline,42,-1,70,0.0004378294552418321,1,"[('area_error', -0.12605000438969297), ('worst_area', -0.1037621326354382), ('mean_radius', -0.1034903409153597), ('mean_perimeter', -0.0611270651791248), ('worst_perimeter', -0.04928230719932641), ('mean_concave_points', -0.0458429514189006), ('worst_texture', -0.04551758464697649), ('compactness_error', -0.04173595845356028), ('worst_radius', -0.04031392570979056), ('worst_concave_points', -0.03396317339415581)]",0.6515232733975675
boosting_suite_catboost_baseline,42,-1,131,0.0006471340495393386,1,"[('mean_compactness', -0.11427527912312839), ('worst_area', -0.09713028480851489), ('worst_perimeter', -0.09592189997080382), ('mean_area', -0.09260065820632507), ('mean_symmetry', -0.05418236641846877), ('mean_concave_points', -0.04569118986752653), ('area_error', -0.04193981875373116), ('mean_concavity', -0.041162432154219435), ('worst_concavity', -0.04101616715221046), ('worst_texture', -0.02695604289309962)]",0.6515232733975675
boosting_suite_catboost_baseline,42,-1,431,0.9998213431102525,1,"[('worst_area', 0.08991427920017163), ('worst_compactness', 0.04535309898239677), ('worst_perimeter', 0.03537841227991724), ('mean_texture', 0.034166308491663154), ('worst_symmetry', 0.033020861954428604), ('radius_error', 0.030482673348378713), ('mean_concave_points', 0.025845493484242556), ('mean_concavity', 0.020038589930486843), ('area_error', 0.018642677792763993), ('worst_radius', 0.015455674248235404)]",0.6515232733975675
boosting_suite_catboost_baseline,42,-1,540,0.9999070106129242,1,"[('area_error', 0.06830560199325932), ('worst_concave_points', 0.04186485169944808), ('mean_concave_points', 0.03575932285403045), ('worst_perimeter', 0.03361898342241042), ('worst_radius', 0.03214664192701914), ('worst_concavity', 0.03099741852579206), ('worst_area', 0.030203737291509), ('worst_fractal_dimension', 0.030125552759502353), ('worst_smoothness', 0.025359105126628506), ('mean_concavity', 0.02000252161575733)]",0.6515232733975675
boosting_suite_catboost_baseline,42,-1,204,0.9965381895666704,1,"[('mean_concave_points', 0.12698268127769424), ('mean_compactness', 0.05944107024590746), ('perimeter_error', 0.03241945350869247), ('worst_concave_points', 0.028745165615277606), ('worst_texture', 0.024790703376839977), ('worst_area', 0.02355676781209499), ('worst_perimeter', 0.021644402429062886), ('worst_compactness', 0.017440565746648602), ('area_error', 0.015986034553641768), ('mean_symmetry', 0.005308120981045439)]",0.640223224019765
boosting_suite_catboost_baseline,42,-1,70,0.000787625468705028,1,"[('worst_radius', -0.11148648011645795), ('worst_concave_points', -0.09533558573623165), ('mean_concave_points', -0.07192939151711938), ('worst_area', -0.06579180941200842), ('worst_texture', -0.06485373841152814), ('area_error', -0.0560897896845191), ('concavity_error', -0.05255584738173957), ('worst_perimeter', -0.048674125966506505), ('perimeter_error', -0.03651439614183449), ('worst_compactness', -0.03620443418311465)]",0.640223224019765
boosting_suite_catboost_baseline,42,-1,131,0.0005505951626485881,1,"[('worst_area', -0.20053104330166807), ('mean_symmetry', -0.06803439386579847), ('worst_radius', -0.06573966780595994), ('area_error', -0.06563563551998149), ('worst_texture', -0.061744263495483766), ('mean_concave_points', -0.06080424788862284), ('worst_concave_points', -0.048516360468501385), ('worst_smoothness', -0.027567884736941606), ('worst_concavity', -0.021896894973450716), ('mean_fractal_dimension', -0.019202236800708074)]",0.640223224019765
boosting_suite_catboost_baseline,42,-1,431,0.9996710568517373,1,"[('mean_concave_points', 0.08589988519603009), ('worst_radius', 0.046779279293462483), ('worst_area', 0.036482237507710034), ('mean_symmetry', 0.036079226400691417), ('worst_perimeter', 0.03473465461431717), ('symmetry_error', 0.03132033421095482), ('worst_concave_points', 0.028842012904004947), ('mean_perimeter', 0.027407580771313514), ('mean_area', 0.024164845620830645), ('concave_points_error', 0.0077377763126572074)]",0.640223224019765
boosting_suite_catboost_baseline,42,-1,540,0.999882022048561,1,"[('mean_radius', 0.05782195503914026), ('worst_texture', 0.05329540080929736), ('worst_perimeter', 0.03945898797244368), ('worst_area', 0.03867604435772654), ('area_error', 0.03587928360983848), ('worst_radius', 0.034006294093163796), ('worst_concavity', 0.03250956800555852), ('worst_fractal_dimension', 0.02769923837060442), ('worst_concave_points', 0.027466325774081368), ('mean_concavity', 0.012845699996941629)]",0.640223224019765
boosting_suite_catboost_baseline,42,-1,204,0.9988019086926185,1,"[('worst_area', 0.059177561461669345), ('worst_perimeter', 0.05732102297595179), ('mean_texture', 0.05084337928809044), ('smoothness_error', 0.04751858398915371), ('mean_compactness', 0.030854293280735565), ('mean_symmetry', 0.025904384185013257), ('mean_concavity', 0.023658672536810255), ('worst_concavity', 0.01980148295033937), ('area_error', 0.01851923493326731), ('texture_error', 0.016154311865980424)]",0.6490489812256071
boosting_suite_catboost_baseline,42,-1,70,0.000389092997507412,1,"[('worst_perimeter', -0.1356619622329798), ('worst_radius', -0.08374930512082245), ('worst_area', -0.0810085194938788), ('mean_concave_points', -0.06585824462777434), ('mean_symmetry', -0.059092232164922084), ('smoothness_error', -0.0530395059971091), ('area_error', -0.05089255543956903), ('mean_concavity', -0.04510444460690028), ('radius_error', -0.03855117865556079), ('worst_concave_points', -0.03570193988858296)]",0.6490489812256071
boosting_suite_catboost_baseline,42,-1,131,0.0002590302363677163,1,"[('worst_area', -0.18604469226748527), ('worst_perimeter', -0.11211563813403448), ('mean_concavity', -0.08990538928698547), ('symmetry_error', -0.07621882637463165), ('worst_fractal_dimension', -0.050514785825181985), ('concavity_error', -0.036516188743445824), ('worst_concavity', -0.03411170561072811), ('worst_concave_points', -0.028214223083208572), ('mean_texture', -0.02059058095738493), ('area_error', -0.014557920706153011)]",0.6490489812256071
boosting_suite_catboost_baseline,42,-1,431,0.9998260578365176,1,"[('area_error', 0.15791073451731238), ('worst_area', 0.03540751014872799), ('mean_radius', 0.030385902334762807), ('worst_concave_points', 0.02515042506298075), ('worst_radius', 0.023511252671136858), ('concavity_error', 0.023396922451533398), ('mean_texture', 0.017046734205523502), ('mean_smoothness', 0.014037252212310263), ('worst_fractal_dimension', 0.013352058279854988), ('mean_concave_points', 0.010578284726767584)]",0.6490489812256071
boosting_suite_catboost_baseline,42,-1,540,0.9998949001417247,1,"[('worst_area', 0.07164238824794184), ('area_error', 0.07118528876728655), ('mean_texture', 0.03593622933674667), ('worst_concavity', 0.03563513705051615), ('worst_perimeter', 0.03383319737868711), ('mean_concavity', 0.028770058946872814), ('worst_compactness', 0.02484319022263668), ('worst_texture', 0.02267684361288827), ('worst_radius', 0.013245776878281865), ('worst_symmetry', 0.01307780847425965)]",0.6490489812256071
boosting_suite_catboost_baseline,77,-1,120,0.9996537512516126,1,"[('worst_radius', 0.06668061655428094), ('mean_texture', 0.054946779469211025), ('smoothness_error', 0.054826411640216656), ('worst_fractal_dimension', 0.04529276438119076), ('radius_error', 0.042949067165390195), ('worst_area', 0.04191135691247488), ('worst_texture', 0.02341000807299987), ('worst_concavity', 0.016831219154714576), ('worst_perimeter', 0.014804611934970402), ('mean_concave_points', 0.011998598128679344)]",0.626002317837484
boosting_suite_catboost_baseline,77,-1,17,5.733204836912197e-05,1,"[('worst_radius', -0.13678696791213887), ('area_error', -0.0851321889229877), ('worst_area', -0.0828502647834258), ('worst_concavity', -0.07545981989909371), ('worst_texture', -0.05678546293855451), ('mean_perimeter', -0.05394812035891128), ('worst_smoothness', -0.0451997260295489), ('worst_concave_points', -0.04233196279673753), ('mean_concave_points', -0.03824716188829939), ('mean_radius', -0.00920331025941713)]",0.626002317837484
boosting_suite_catboost_baseline,77,-1,285,0.9998156837402166,1,"[('worst_concavity', 0.05047117428696882), ('worst_concave_points', 0.04701918646701497), ('worst_radius', 0.04525053664002697), ('worst_texture', 0.041802554521473675), ('worst_area', 0.04146417498477055), ('mean_texture', 0.03656141474847487), ('worst_symmetry', 0.032190891882651285), ('area_error', 0.03070427811561158), ('perimeter_error', 0.027350189957857873), ('mean_perimeter', 0.020998964297881992)]",0.626002317837484
boosting_suite_catboost_baseline,77,-1,393,4.406528154030747e-05,1,"[('worst_perimeter', -0.15448950866264846), ('mean_smoothness', -0.0964209026653437), ('area_error', -0.08357292364783658), ('worst_area', -0.06009908495396064), ('worst_concave_points', -0.04864241107302077), ('mean_texture', -0.045273189353288376), ('worst_radius', -0.040395121227313056), ('worst_smoothness', -0.03910691069608906), ('worst_concavity', -0.037772178114818825), ('concavity_error', -0.02018602216162413)]",0.626002317837484
boosting_suite_catboost_baseline,77,-1,177,0.00023082869946949072,1,"[('worst_area', -0.09657213972490555), ('symmetry_error', -0.09289707321079896), ('mean_compactness', -0.08167720557762428), ('mean_concavity', -0.07446453971170004), ('worst_perimeter', -0.05891642601560028), ('worst_concavity', -0.05562965647280557), ('worst_concave_points', -0.049833072796021866), ('perimeter_error', -0.0495918067288292), ('mean_texture', -0.03765575398039969), ('mean_symmetry', -0.028533814919328937)]",0.626002317837484
boosting_suite_catboost_baseline,77,-1,120,0.9995335257379717,1,"[('worst_perimeter', 0.09300998621022386), ('worst_texture', 0.06054904298831298), ('mean_texture', 0.04234511305133554), ('worst_concavity', 0.030926827034666433), ('worst_radius', 0.028819786452587832), ('mean_symmetry', 0.02744416953879027), ('worst_area', 0.025324996653235312), ('texture_error', 0.02502191057860577), ('worst_fractal_dimension', 0.02031439758393329), ('mean_compactness', 0.019816786940982482)]",0.625960508705298
boosting_suite_catboost_baseline,77,-1,17,0.0002863828886222103,1,"[('radius_error', -0.1077898618722536), ('worst_symmetry', -0.08807538077698501), ('mean_concave_points', -0.07615156360264323), ('worst_area', -0.06928157449146917), ('area_error', -0.05930369537717587), ('worst_smoothness', -0.05463428983049448), ('worst_radius', -0.04988763053858393), ('worst_texture', -0.048358300418096176), ('worst_concave_points', -0.03820805536443992), ('worst_perimeter', -0.03398377354453419)]",0.625960508705298
boosting_suite_catboost_baseline,77,-1,285,0.9998763255684932,1,"[('mean_concave_points', 0.1396961691599064), ('area_error', 0.048464213710150965), ('worst_smoothness', 0.03970966130825093), ('worst_area', 0.030889582689223156), ('worst_radius', 0.02694021433067652), ('worst_texture', 0.025667312526213727), ('mean_concavity', 0.024978800928578297), ('radius_error', 0.018144306939494544), ('fractal_dimension_error', 0.01515173244001915), ('worst_perimeter', 0.004273822830681506)]",0.625960508705298
boosting_suite_catboost_baseline,77,-1,393,0.00012754647204374424,1,"[('worst_area', -0.13884311837946783), ('worst_texture', -0.0848742896635046), ('worst_smoothness', -0.08061854563254615), ('mean_texture', -0.07898887801489739), ('mean_concave_points', -0.05672869339163), ('worst_perimeter', -0.051214599715928455), ('worst_radius', -0.04831055972682948), ('worst_concave_points', -0.039845907930753995), ('mean_smoothness', -0.029597523584761056), ('texture_error', -0.01681084619293522)]",0.625960508705298
boosting_suite_catboost_baseline,77,-1,177,0.00041008450463340495,1,"[('mean_concave_points', -0.12779210430619295), ('worst_radius', -0.12576207490398958), ('area_error', -0.12472092080637719), ('worst_area', -0.07525544709279201), ('worst_texture', -0.05473456230367897), ('worst_perimeter', -0.04888168260159972), ('worst_concave_points', -0.027605140908289534), ('mean_radius', -0.018641305701301444), ('mean_compactness', -0.017068977687536374), ('perimeter_error', -0.005088207888906737)]",0.625960508705298
boosting_suite_catboost_baseline,77,-1,120,0.9995976293092567,1,"[('worst_concave_points', 0.06296312642698577), ('worst_perimeter', 0.0608599708207084), ('mean_smoothness', 0.05254971097937567), ('mean_texture', 0.047736370924567), ('worst_texture', 0.04062701904485357), ('mean_concave_points', 0.029513521895056426), ('mean_concavity', 0.028065122165706148), ('symmetry_error', 0.020757107394107018), ('mean_fractal_dimension', 0.020457245447053685), ('mean_area', 0.015708073286783395)]",0.6203603609240596
boosting_suite_catboost_baseline,77,-1,17,9.178456085145907e-05,1,"[('worst_perimeter', -0.10866388059424248), ('worst_concave_points', -0.09156758705396242), ('worst_texture', -0.08975097133555508), ('mean_concave_points', -0.08199469471178931), ('mean_area', -0.06647692114467349), ('worst_radius', -0.053842286187533894), ('mean_texture', -0.049546180537059815), ('worst_concavity', -0.029933751790345655), ('area_error', -0.029073455333418763), ('concave_points_error', -0.019418847674627055)]",0.6203603609240596
boosting_suite_catboost_baseline,77,-1,285,0.9997970194929344,1,"[('worst_area', 0.07438346867513011), ('worst_perimeter', 0.06285871660020206), ('worst_concave_points', 0.062181895185258275), ('area_error', 0.0369402684998145), ('mean_concave_points', 0.03642245128225218), ('worst_radius', 0.028690975493387384), ('concave_points_error', 0.0257585549598496), ('fractal_dimension_error', 0.020479989263409215), ('mean_texture', 0.019042610301262444), ('mean_area', 0.012677728308309134)]",0.6203603609240596
boosting_suite_catboost_baseline,77,-1,393,4.7450068946694e-05,1,"[('worst_area', -0.09469072400497185), ('worst_perimeter', -0.07779148137038769), ('worst_concave_points', -0.07604719303518254), ('worst_radius', -0.06729972573044696), ('radius_error', -0.06623861606853439), ('compactness_error', -0.05855997364992969), ('concave_points_error', -0.0503911677422321), ('mean_texture', -0.04778623201504439), ('mean_compactness', -0.04197899082857283), ('worst_texture', -0.03952880640981038)]",0.6203603609240596
boosting_suite_catboost_baseline,77,-1,177,0.000175470909695103,1,"[('worst_concave_points', -0.17477123739576111), ('texture_error', -0.08477645307334127), ('worst_perimeter', -0.07443202268126871), ('worst_radius', -0.06937843855290671), ('mean_concave_points', -0.04521208340707299), ('worst_texture', -0.041336490369983325), ('worst_area', -0.04027466539871762), ('mean_concavity', -0.034478037397989617), ('mean_symmetry', -0.027812475318363863), ('worst_symmetry', -0.0277129864189594)]",0.6203603609240596
boosting_suite_catboost_baseline,77,-1,120,0.999613847338985,1,"[('worst_texture', 0.0604785502104536), ('worst_concave_points', 0.04674047408588702), ('worst_radius', 0.04605422753252454), ('mean_radius', 0.04577347931683492), ('worst_area', 0.04356454405891847), ('mean_compactness', 0.034482713218173394), ('symmetry_error', 0.03025000018060632), ('radius_error', 0.0302226166843452), ('smoothness_error', 0.02180640923644528), ('area_error', 0.015144183041517928)]",0.6250966497732784
boosting_suite_catboost_baseline,77,-1,17,4.7535720034263514e-05,1,"[('worst_concave_points', -0.08943876612442893), ('worst_texture', -0.08929197961116973), ('mean_smoothness', -0.08167329952056442), ('worst_compactness', -0.07688075626108383), ('worst_radius', -0.06234928862914258), ('worst_area', -0.06191493558739519), ('mean_concave_points', -0.05212620069358276), ('worst_concavity', -0.04407887049442483), ('worst_perimeter', -0.041537129042457877), ('worst_smoothness', -0.025757888088993975)]",0.6250966497732784
boosting_suite_catboost_baseline,77,-1,285,0.9998487332427297,1,"[('worst_area', 0.07907479153108607), ('worst_concave_points', 0.054937943924978964), ('worst_radius', 0.0503861518642615), ('radius_error', 0.03943747026724092), ('worst_concavity', 0.038197015395455745), ('worst_texture', 0.0307668568593402), ('mean_perimeter', 0.03062503528666043), ('worst_perimeter', 0.020199190172775106), ('perimeter_error', 0.016786540341698023), ('mean_concavity', 0.014341087825954352)]",0.6250966497732784
boosting_suite_catboost_baseline,77,-1,393,4.6975468748383055e-05,1,"[('worst_concave_points', -0.12147593789253323), ('worst_texture', -0.10535243088453293), ('worst_concavity', -0.0812674126128485), ('worst_perimeter', -0.06747218364558143), ('mean_area', -0.06197855407332035), ('worst_radius', -0.0515515240806013), ('area_error', -0.04739052826278289), ('mean_fractal_dimension', -0.043322408354459635), ('worst_symmetry', -0.038012562801503544), ('worst_area', -0.0072261316963661)]",0.6250966497732784
boosting_suite_catboost_baseline,77,-1,177,0.000214774190667969,1,"[('mean_concave_points', -0.11198413346234933), ('symmetry_error', -0.08577159099064176), ('mean_texture', -0.07985895725760975), ('worst_concave_points', -0.07787416721342559), ('mean_concavity', -0.073979966230243), ('worst_radius', -0.06604671925933163), ('worst_concavity', -0.04717157306688324), ('worst_area', -0.035014906812773264), ('worst_perimeter', -0.03132569287126715), ('compactness_error', -0.015854168418085755)]",0.6250966497732784
boosting_suite_catboost_baseline,77,-1,120,0.9998685503553514,1,"[('worst_radius', 0.059582373841136606), ('worst_texture', 0.04937965902728334), ('worst_perimeter', 0.0428112110269287), ('worst_area', 0.04230428462836181), ('perimeter_error', 0.038452328457056636), ('worst_concavity', 0.033867413266832735), ('mean_concave_points', 0.03249570761611134), ('mean_smoothness', 0.028292603886094097), ('mean_texture', 0.025546981680957998), ('smoothness_error', 0.023093172042236043)]",0.6240428148823521
boosting_suite_catboost_baseline,77,-1,17,0.00015620553160205084,1,"[('worst_area', -0.11864512171256543), ('worst_concavity', -0.09361043711662995), ('worst_texture', -0.07290076909542222), ('symmetry_error', -0.06653572534896686), ('mean_perimeter', -0.058670774214651146), ('mean_concavity', -0.05557623745380724), ('concavity_error', -0.05340603419515819), ('worst_symmetry', -0.04802600954137051), ('worst_perimeter', -0.03512322479925333), ('worst_concave_points', -0.021392275872925165)]",0.6240428148823521
boosting_suite_catboost_baseline,77,-1,285,0.9999128930489664,1,"[('worst_perimeter', 0.13131781061684203), ('worst_concave_points', 0.08135611471311952), ('worst_area', 0.03230924558777587), ('mean_concave_points', 0.027930624587181842), ('worst_smoothness', 0.027810837154779732), ('area_error', 0.025445104304277332), ('worst_radius', 0.016555202833725597), ('mean_perimeter', 0.016512181470607155), ('concavity_error', 0.010930641490565997), ('radius_error', 0.005702315407739189)]",0.6240428148823521
boosting_suite_catboost_baseline,77,-1,393,0.0001354100713029865,1,"[('worst_perimeter', -0.1072009780513952), ('mean_texture', -0.08731462833719889), ('mean_concave_points', -0.0847239862871671), ('worst_area', -0.07579444537938138), ('area_error', -0.061308034378982454), ('worst_concave_points', -0.06018896984424322), ('compactness_error', -0.048539557043997705), ('concavity_error', -0.04469955902049568), ('mean_perimeter', -0.03050889888292651), ('mean_smoothness', -0.023628347585261028)]",0.6240428148823521
boosting_suite_catboost_baseline,77,-1,177,0.0005226822608543052,1,"[('mean_concave_points', -0.1674478278389999), ('worst_concave_points', -0.11140125505134914), ('worst_area', -0.09091748078146554), ('mean_concavity', -0.05963992753237921), ('worst_fractal_dimension', -0.05511145982678769), ('worst_radius', -0.040641284762725466), ('worst_smoothness', -0.0319713213582458), ('mean_smoothness', -0.025486115015767297), ('smoothness_error', -0.021074760826860217), ('worst_perimeter', -0.019828699626917655)]",0.6240428148823521
boosting_suite_lightgbm_baseline,42,-1,204,0.9999845115686046,1,"[('mean_concave_points', 0.07127813716312816), ('worst_radius', 0.06408906880324496), ('area_error', 0.06065000959342015), ('worst_perimeter', 0.04797310881787141), ('worst_concave_points', 0.029530421439877344), ('compactness_error', 0.026217881306748143), ('worst_area', 0.021534940162212832), ('mean_smoothness', 0.012473697460936517), ('mean_texture', 0.012440262460964245), ('radius_error', 0.007352345744462152)]",0.6464446386157386
boosting_suite_lightgbm_baseline,42,-1,70,3.0468366758081534e-08,1,"[('mean_concave_points', -0.12010642525930096), ('worst_concave_points', -0.11910308548837487), ('worst_perimeter', -0.09659799622000806), ('worst_texture', -0.056144749480273294), ('symmetry_error', -0.055538266498078186), ('mean_area', -0.04992513507295876), ('worst_fractal_dimension', -0.04724726485249536), ('worst_smoothness', -0.03886812436462883), ('mean_symmetry', -0.03237040343002377), ('mean_texture', -0.030543157481229696)]",0.6464446386157386
boosting_suite_lightgbm_baseline,42,-1,131,1.2092955501986722e-07,1,"[('worst_concavity', -0.10408875335748471), ('mean_smoothness', -0.10076938277965004), ('mean_concave_points', -0.09591450268603181), ('area_error', -0.09065117603619133), ('worst_radius', -0.05872778112208473), ('concavity_error', -0.05539958852433765), ('worst_concave_points', -0.052149676818712076), ('mean_perimeter', -0.04434611546612468), ('fractal_dimension_error', -0.023196529381532983), ('worst_perimeter', -0.02120101151403359)]",0.6464446386157386
boosting_suite_lightgbm_baseline,42,-1,431,0.9999998638794642,1,"[('worst_smoothness', 0.10330358779767052), ('mean_smoothness', 0.06688580093144791), ('worst_radius', 0.05730867157588041), ('worst_texture', 0.033413923201323324), ('area_error', 0.030154432373197055), ('mean_fractal_dimension', 0.020209226017071508), ('smoothness_error', 0.013587655542579603), ('mean_concave_points', 0.010471037094159674), ('mean_symmetry', 0.009522967727279563), ('symmetry_error', 0.008697923003115891)]",0.6464446386157386
boosting_suite_lightgbm_baseline,42,-1,540,0.9999999950947362,1,"[('worst_smoothness', 0.0880203849766889), ('worst_perimeter', 0.055833405102288944), ('worst_texture', 0.04949476267649494), ('perimeter_error', 0.04526554713373092), ('mean_texture', 0.0430730589346596), ('worst_concave_points', 0.02263114916925234), ('mean_concave_points', 0.015881864397097212), ('mean_symmetry', 0.014946777327376874), ('mean_area', 0.012714336842955018), ('mean_compactness', 0.005694069918452858)]",0.6464446386157386
boosting_suite_lightgbm_baseline,42,-1,204,0.9999993683062081,1,"[('worst_perimeter', 0.09225377163977712), ('worst_area', 0.05159681546500284), ('mean_concave_points', 0.04663854783201968), ('worst_compactness', 0.037769721586746935), ('area_error', 0.027908773689651577), ('worst_concave_points', 0.022776165447721267), ('symmetry_error', 0.022160849622970824), ('mean_compactness', 0.019859817702990713), ('mean_texture', 0.012577988176864749), ('mean_perimeter', 0.009606980284576872)]",0.6568499368578855
boosting_suite_lightgbm_baseline,42,-1,70,5.2785921242419815e-08,1,"[('worst_perimeter', -0.16880886208605195), ('worst_area', -0.1310554208129395), ('area_error', -0.07710589086166779), ('worst_concave_points', -0.07351736390781201), ('worst_concavity', -0.06243254853326062), ('fractal_dimension_error', -0.04532670838699343), ('compactness_error', -0.037718123924135684), ('worst_texture', -0.02603876406578698), ('mean_texture', -0.01771399504800179), ('concavity_error', -0.017132206445314612)]",0.6568499368578855
boosting_suite_lightgbm_baseline,42,-1,131,6.27692909429307e-07,1,"[('worst_perimeter', -0.2465744464619717), ('mean_concave_points', -0.17668867932785184), ('worst_smoothness', -0.06409973661590182), ('symmetry_error', -0.05959866379391308), ('mean_fractal_dimension', -0.028885171738640802), ('worst_concavity', -0.022425958511802034), ('worst_area', -0.01938180138346981), ('mean_texture', -0.01776836197096933), ('fractal_dimension_error', -0.011786869266770852), ('mean_smoothness', -0.009639620093684798)]",0.6568499368578855
boosting_suite_lightgbm_baseline,42,-1,431,0.9999999894497392,1,"[('worst_perimeter', 0.1060665628772747), ('worst_area', 0.07367110194739769), ('area_error', 0.06444752526504856), ('perimeter_error', 0.02547697630876137), ('worst_concave_points', 0.021125938454301992), ('symmetry_error', 0.017582962868269995), ('mean_concavity', 0.011161110489344676), ('concavity_error', 0.009659339686869283), ('mean_concave_points', 0.007596348695066927), ('fractal_dimension_error', 0.006362185999518544)]",0.6568499368578855
